,id,price,bedrooms,bathrooms,sqft_living,sqft_total,floors,waterfront,view,condition,grade,built,renovated,living_area
351,2757000030,855000,4,2.75,2270,10460,2,0,0,3,9,1965,0,2610
352,616000140,315000,3,1,1900,14400,1,0,0,4,7,1954,0,1940
353,3363900111,437500,2,1,990,3120,1,0,2,5,7,1907,0,1930
354,9262800171,252000,4,1.5,1550,19800,1,0,0,4,7,1969,0,1640
355,6607000126,375000,4,1.75,2200,7475,1,0,0,5,7,1955,0,1600
356,5416510830,300000,4,2.5,1910,4862,2,0,0,3,7,2005,0,2010
357,2201500030,420000,4,1,1750,9600,1.5,0,0,4,7,1954,0,1750
358,325059171,900000,3,1,1330,77972,1,0,0,3,7,1928,1954,1340
359,952003285,679900,3,2.5,2440,5750,2,0,2,3,9,2000,0,1520
360,3211290370,463000,3,2.5,1640,29970,2,0,0,3,7,1992,0,1580
361,1072010350,380000,5,2.5,2760,11340,2,0,0,4,9,1978,0,2470
362,8856950070,329500,4,2.5,1820,7912,2,0,0,3,7,1994,0,1820
363,925059078,604950,3,2.5,2110,5608,1,0,0,3,8,2013,0,2040
364,7855801090,795000,5,2.5,3040,9570,1,0,2,4,8,1966,0,2920
365,723099065,465000,3,2,1840,40438,2,0,0,3,7,1994,0,1380
366,6116500075,673000,4,2.5,2990,10400,2,0,0,3,9,2002,0,2140
367,1118500030,810000,4,2.5,3520,15420,2,0,0,3,10,1991,0,3400
368,424069250,785000,4,2.75,2440,69415,1,0,0,4,8,1989,0,2770
369,3291800710,338000,4,3,2090,7500,1,0,0,3,7,1986,0,1810
370,6838700060,280000,3,2.25,1430,7222,2,0,0,3,7,1993,0,1430
371,2231500030,315000,4,2.25,2180,10754,1,0,0,5,7,1954,0,1810
372,2231500030,530000,4,2.25,2180,10754,1,0,0,5,7,1954,0,1810
373,7683900200,380000,5,3,3450,9914,2,0,0,3,9,2004,0,2860
374,8155830060,297000,3,2.25,1450,7562,2,0,0,3,7,1994,0,1650
375,98020310,730000,4,2.5,3230,7331,2,0,0,3,10,2004,0,3480
376,9423400140,450000,3,1.75,1640,13500,1,0,0,3,7,1940,0,1770
377,1545804860,275000,3,3,1590,7750,1,0,0,3,7,1997,0,1680
378,2883200160,595000,4,2,2020,2849,2,0,0,3,7,1960,0,1910
379,7132300695,435000,3,1.5,1300,3348,1.5,0,0,3,7,1904,2014,1590
380,1726059053,270000,2,1.5,1380,209959,1,0,0,1,6,1954,0,3130
381,624111000,950000,3,3,4040,14338,2,0,0,3,10,1986,0,3360
382,808300310,389000,4,2.25,2130,5337,2,0,0,3,7,2001,0,2300
383,8563040160,560000,4,2.25,2550,7800,1,0,0,3,8,1968,0,2420
384,713500030,1350000,5,3.5,4800,14984,2,0,2,3,11,1998,0,4050
385,8651600160,799000,4,2.25,2510,11585,2,0,0,4,8,1969,0,2450
386,9517200030,365500,3,2,1410,9600,1,0,0,4,7,1983,0,1410
387,2460700700,252350,3,2,1650,7352,1,0,0,3,7,1979,0,1710
388,1223039290,403950,4,2.5,2120,13780,2,0,0,3,8,1993,0,1880
389,2890100060,385000,4,1.5,2040,10726,1,0,0,3,7,1954,0,1610
390,7972600860,345000,4,1,1550,7620,1.5,0,0,3,7,1957,0,1450
391,8857320070,490000,3,2.75,1980,3128,2,0,0,4,9,1979,0,1950
392,4047200695,330000,3,2.5,1600,26977,2,0,0,3,8,2005,0,1790
393,1653500070,927000,4,2.75,3300,12090,2,0,0,3,8,1953,0,3180
394,1923000030,1118000,4,2.5,3840,16619,2,0,1,4,10,1983,0,3600
395,3649100320,330000,2,1,1220,10000,1,0,0,5,7,1950,0,2000
396,7375300160,530000,5,2.25,2720,8800,1,0,0,4,7,1958,0,2110
397,5175800060,365000,4,2,1940,25600,1,0,0,1,8,1962,0,2000
398,1604601375,378750,3,2.5,2160,3000,1.5,0,0,3,7,1909,2011,1060
399,2473251090,269900,4,1.75,1530,8750,1.5,0,0,4,7,1968,0,1390
400,9126100861,557000,3,3.5,1710,2096,2,0,0,3,8,2008,0,1630
401,3420069065,360000,4,1.75,3730,16980,1,0,0,4,7,1974,0,1880
402,6021501685,352000,2,1,940,5000,1,0,0,4,7,1937,0,1560
403,1151100070,437000,3,2.5,1750,22357,2,0,0,3,8,1994,0,2430
404,8856950240,322500,4,2.5,1820,6753,2,0,0,3,7,1994,0,1820
405,9385200055,650000,3,3.25,1510,2000,2,0,0,3,9,2001,0,1510
406,7821200390,450000,3,2,1290,1213,3,0,0,3,8,2001,0,1290
407,8078520310,278500,3,2,1570,5250,1,0,0,3,7,1998,0,1570
408,1565950030,364950,4,2.5,1930,6957,2,0,0,3,8,1995,0,2090
409,1560930070,840000,4,3.5,2840,40139,1,0,4,4,10,1986,0,3180
410,6700400140,268000,3,2.5,1550,8134,2,0,0,3,7,1991,0,1550
411,2422029094,517534,2,1,833,143947,1,0,0,3,5,2006,0,1380
412,1774220160,632925,3,2.5,2990,32239,2,0,0,4,8,1978,0,2990
413,1525200060,577500,3,2.5,2000,7251,2,0,0,3,9,1995,0,2450
414,1678400105,339000,4,1.5,2390,7480,1.5,0,2,3,7,1920,0,2850
415,3426059070,570000,3,1.75,2910,37461,1,0,0,4,7,1967,0,2520
416,824079032,563500,4,1.75,2085,174240,1,0,0,3,7,1964,0,2690
417,2697100140,423000,4,2.25,2200,9351,1,0,0,5,7,1962,0,1910
418,8724300030,355000,3,2.25,1860,5028,2,0,0,3,8,2012,0,2320
419,8678500060,1550000,5,4.25,6070,171626,2,0,0,3,12,1999,0,4680
420,625049299,482000,2,1,950,3960,1,0,0,3,7,1941,0,1320
421,6073200075,625000,3,1.75,1600,9135,1,0,0,5,7,1955,0,1580
422,6388900710,538000,3,2.5,2250,11632,2,0,0,3,8,1988,0,2360
423,1442860160,380000,3,2.5,2280,10255,2,0,0,4,8,1985,0,2310
424,7942600310,375000,2,1,940,5120,1,0,0,3,7,1909,0,1300
425,1545808560,245000,3,2.5,1530,8500,1,0,0,5,7,1996,0,1850
426,936000060,310000,5,1.75,2190,27260,1,0,0,4,7,1947,1974,1620
427,9808650060,1300000,3,2,2350,15021,1,0,0,4,8,1976,0,3530
428,3754700160,397000,4,2,1440,7680,1,0,0,3,7,1971,0,1460
429,305500140,365000,3,2.5,2200,4052,2,0,0,3,8,2005,0,2310
430,5468750060,328500,4,3,2290,8250,2,0,0,3,9,1990,0,2290
431,2944010240,988000,4,3,4040,19700,2,0,0,3,11,1987,0,3930
432,3454000060,1000000,4,2.5,2610,3277,1.5,0,0,5,8,1922,0,1810
433,646910160,237000,3,2.5,1490,2138,2,0,0,3,7,2005,0,1490
434,8564950390,525000,4,2.5,2450,5280,2,0,0,3,8,2003,0,2300
435,2268400350,749000,4,2.5,1710,9627,1,0,0,3,9,1976,2014,2140
436,7504101040,722500,5,2.5,4870,11800,2,0,0,3,10,1983,0,3180
437,11500890,843000,3,2.5,3130,8750,2,0,0,3,10,1991,0,2860
438,9528102772,438000,2,2,1270,1372,3,0,0,3,8,2000,0,1610
439,284000223,578000,3,1.75,2120,10875,1,0,2,3,8,1977,0,2460
440,3353401710,227950,3,1.5,1670,8230,1,0,0,5,7,1954,0,2077
441,8159610030,196000,3,2.25,2070,11576,2,0,0,3,7,1974,0,1890
442,3179100435,641000,2,1,1420,5332,1,0,0,3,8,1953,0,2400
443,822079033,350000,3,1.5,1250,219978,1,0,0,4,6,1980,0,1930
444,8857600960,205000,3,1,940,7980,1,0,0,4,7,1960,0,1150
445,1774000200,400000,3,1.75,1920,9102,1,0,0,3,7,1968,0,1920
446,2024069128,1030000,3,2.5,3545,9816,1,0,0,3,10,2005,0,3630
447,1049010390,505000,3,2,1260,5460,1,0,0,3,7,1972,0,1510
448,7905370390,475000,5,2.5,2340,7200,1,0,0,3,7,1975,0,1930
449,4140090240,520000,3,2.25,2590,9263,1,0,0,5,8,1977,0,2580
450,4055700030,1450000,3,4.5,3970,24920,2,0,2,3,10,1977,1999,2610
451,3775300030,333500,3,1.75,1220,9732,1,0,0,3,7,1965,0,1630
452,2525300030,232000,3,1,1400,10403,1,0,0,4,6,1976,0,1230
453,1324059104,691100,3,2.75,2360,16117,1,0,0,4,8,1983,0,2120
454,2287000030,811000,3,1.75,1870,9897,1,0,0,4,8,1960,0,1900
455,7702010030,551000,3,2.5,2830,5802,2,0,0,3,9,2001,0,2500
456,1529200340,496500,3,2.5,2260,3640,2,0,0,3,8,1994,0,2350
457,2122039094,705000,3,3,1970,20978,2,1,3,4,9,1980,0,2280
458,1742800030,578000,4,2.5,3140,9225,1,0,2,5,9,1966,0,2460
459,1796360350,255000,3,1.75,1240,8659,1,0,0,5,7,1986,0,1490
460,6154500070,1050000,4,3.5,3450,7832,2,0,0,3,10,2007,0,3220
461,1843100340,348000,3,2.25,2570,8491,2,0,0,4,8,1989,0,2400
462,8944290160,230000,3,2,1510,3413,2,0,0,3,7,1985,0,1570
463,4166600473,359500,4,2.25,2390,11250,2,0,0,3,9,1988,0,2480
464,7282300125,330000,3,1,980,7000,1,0,0,3,6,1953,0,1220
465,8658300340,80000,1,0.75,430,5050,1,0,0,2,4,1912,0,1200
466,2419600075,465000,3,1.75,1480,6360,1,0,0,3,7,1954,0,1480
467,2621760350,325000,4,2.5,1850,7324,2,0,0,3,8,1997,0,2100
468,1723049270,340500,3,2,2270,28025,1,0,0,4,7,1947,0,1770
469,4123840310,342500,3,2.5,1810,5192,2,0,0,3,8,1993,0,1810
470,2172000075,290900,2,2,1610,17600,2,0,0,3,6,1930,1983,1310
471,8651611170,868700,3,4.25,3840,6161,2,0,0,3,10,2000,0,3230
472,8820902200,1199000,4,2.75,4110,8400,2,0,1,3,9,1928,2013,2820
473,8651610890,1150000,4,3.25,4190,10259,2,0,0,3,11,2000,0,4300
474,1853080570,859900,4,2.75,3390,6298,2,0,0,3,9,2011,0,3390
475,3629920030,520000,4,2.25,1890,3006,2,0,0,3,7,2003,0,1580
476,1604602050,460000,3,2.5,1610,2527,2,0,2,3,9,2005,0,1610
477,6844700810,438924,3,1.5,1050,4590,1,0,0,3,7,1949,0,1770
478,66000070,315000,2,1,630,6550,1,0,0,3,5,1918,0,1420
479,6665800030,590000,4,2.75,2910,10650,1,0,2,3,8,1975,0,2920
480,2205700350,378500,4,1.75,1700,8640,1,0,0,3,7,1955,0,1620
481,5466000030,328500,3,2.5,1950,8130,2,0,0,4,9,1990,0,2350
482,6189200125,849950,3,3,2990,9773,2,0,0,4,8,1973,0,2230
483,9169600135,525000,3,1.5,1350,6000,1,0,2,3,7,1950,0,1730
484,2625069070,1385000,4,3.25,4860,181319,2.5,0,0,3,9,1993,0,3850
485,8732131090,295000,4,2.5,2160,7725,1,0,0,4,8,1978,0,2060
486,9286000240,1067000,6,3.5,4860,11793,2,0,0,3,11,1998,0,3600
487,1895000260,207950,2,2,890,5000,1,0,0,3,6,1917,0,1860
488,8691370400,699900,4,2.75,2810,7302,2,0,0,3,9,2002,0,2820
489,5423010350,1280000,5,2.5,3400,9500,2,0,1,4,8,1977,0,3080
490,8562501040,452000,4,1.5,1580,7350,1,0,0,4,7,1963,0,1560
491,2475200140,370000,3,2,1680,5036,1,0,1,4,7,1987,0,1680
492,7942100310,232000,3,1.75,1300,11230,1,0,0,5,7,1968,0,1300
493,3760000030,669950,5,2.5,2820,14062,2,0,0,4,7,1960,0,1910
494,1727500340,397500,3,2,1510,6710,1,0,0,3,7,1972,0,1660
495,9828702519,490000,2,2.5,1230,1391,2,0,0,3,8,2004,0,1240
496,4432600075,725000,4,2,2110,4140,2,0,0,3,9,1925,2003,1440
497,7806300030,299000,3,2.75,3080,19635,1,0,2,4,7,1958,0,2424
498,9274202270,625000,2,1.5,1490,5750,1.5,0,0,4,7,1900,0,1590
499,7852030960,437500,3,2.5,2120,4500,2,0,0,3,7,2000,0,2530
500,7852170140,650000,4,2.5,3180,5438,2,0,0,3,9,2003,0,3030
501,7518503335,475000,2,1,1490,3825,1,0,0,3,7,1929,0,1460
502,5467900070,342000,3,2,1930,11947,1,0,0,4,8,1966,0,2200
503,1245002952,1197350,4,2.5,2770,7800,2,0,0,3,10,1999,0,2720
504,8906200070,280000,3,1.5,1670,11610,1,0,0,4,7,1963,0,1930
505,5379805885,240000,2,1.75,1330,7200,1,0,0,3,7,1993,0,1450
506,2769600560,529000,3,1,1210,3328,1.5,0,0,4,7,1924,0,1640
507,9238901420,442000,3,1,1190,5100,1,0,0,4,7,1941,0,1690
508,5113400431,615000,2,1,1540,6872,1,0,0,4,7,1946,0,1420
509,3885805665,1485000,4,3.75,4030,10800,2,0,0,3,10,2006,0,2160
510,8121200810,585000,4,1.75,2430,7559,1,0,0,4,8,1981,0,1980
511,5126310400,480000,4,2.5,2600,7787,2,0,0,3,8,2005,0,2830
512,7322910030,1095000,5,3.5,4410,57063,2,0,0,4,9,1990,0,2900
513,2827100070,290000,4,1,1330,8184,1.5,0,0,3,7,1949,0,1220
514,9276201895,615000,3,1.75,1900,5000,1,0,0,5,7,1951,0,1770
515,4402700070,300000,2,1,1100,7680,1,0,0,4,7,1950,0,1460
516,1922059046,308000,3,1,1980,39150,1.5,0,0,3,6,1932,0,1860
517,925059288,750000,3,2.5,2400,7745,2,0,0,3,9,2001,0,2080
518,4386700135,2250000,4,2.25,4760,8036,2.5,0,0,5,9,1916,0,2950
519,1923069078,890000,4,3.25,3180,194278,2,0,0,3,10,2005,0,2200
520,1432400335,288000,3,1,1190,7560,1,0,0,5,6,1958,0,1190
521,1180003090,190000,2,1,630,6000,1,0,0,3,6,1943,2005,1470
522,726049331,515000,5,3,2530,5105,1,0,0,3,8,2005,0,2290
523,3340401555,235000,4,1.5,1690,11054,1,0,0,4,5,1930,0,1690
524,7453000070,275000,2,1,940,5000,1,0,0,3,6,1951,0,940
525,4348800030,727500,2,2,1240,9119,1,0,0,4,7,1952,0,1380
526,7202331420,650000,4,2.5,3040,6587,2,0,0,3,7,2003,0,2740
527,3225079035,1600000,6,5,6050,230652,2,0,3,3,11,2001,0,4210
528,6381500700,365000,4,1,1590,7085,1.5,0,0,3,6,1944,0,1320
529,339500160,662000,3,1.75,2500,36947,1,0,0,3,9,1984,0,2590
530,1545807610,270500,3,2.5,1780,7848,1,0,0,3,7,1978,0,1680
531,1843200240,200000,2,1.5,1360,1898,2,0,0,3,7,1978,0,1360
532,4403600270,970000,4,3.25,4740,76230,2,0,0,3,10,1987,0,3340
533,2008200060,160000,3,1.5,1010,9600,1,0,0,4,7,1962,0,1400
534,1521069070,204000,3,1,1040,7405,1,0,0,4,6,1971,0,1580
535,2459500310,358000,3,2.25,1610,6655,2,0,0,4,7,1985,0,1780
536,6204420070,452000,4,1.75,1570,8268,1,0,0,3,7,1979,0,1870
537,5694500105,595000,2,2,1510,4000,1,0,0,4,7,1900,0,1920
538,5466410030,249000,3,2,1360,6082,1,0,0,3,7,1994,0,1360
539,9485740340,346900,4,2.5,1970,5106,2,0,0,3,8,1999,0,2230
540,622049114,2125000,3,2.5,5403,24069,2,1,4,4,12,1976,0,3980
541,2270000070,280000,4,2.5,1560,4350,2,0,0,3,7,2003,0,1560
542,1310900260,318888,4,1.75,2320,12000,1,0,0,4,8,1973,0,2120
543,224069094,530000,3,2.25,2120,40518,1,0,0,3,8,1967,0,2480
544,7800800160,375000,3,2.25,2120,18500,2,0,0,4,8,1983,0,2120
545,2944000240,910000,4,2.5,3350,29242,2,0,0,3,11,1988,0,3920
546,4139400710,782000,4,2.5,2380,9614,2,0,0,4,10,1991,0,2560
547,7899800860,259950,2,2,1070,649,2,0,0,3,9,2008,0,1070
548,2473420140,315000,4,2.75,2300,18360,1,0,0,4,7,1979,0,1870
549,5000500055,215000,2,1,1320,8865,1,0,0,4,6,1943,0,1190
550,4099500935,705000,3,1.75,2180,10221,1,0,2,4,7,1946,0,2180
551,1373800295,1450000,3,3,4380,6320,2,0,3,5,10,1952,0,3080
552,4025300135,451000,3,1.75,1790,9813,2,0,0,3,7,1949,0,1520
553,3294700310,261000,2,1,750,8125,1,0,0,4,6,1943,0,1340
554,8718500075,396000,3,1.5,1300,8280,1,0,0,5,7,1956,0,1570
555,4309710240,725000,4,2.5,2990,29170,2,0,3,3,9,1999,0,3715
556,5486800070,1950000,7,3.5,4640,15235,2,0,1,3,11,1965,2003,3230
557,236400320,238000,4,1,1400,7242,1.5,0,0,3,7,1959,0,1310
558,4376700570,750000,6,1.75,2750,9563,2,0,0,4,8,1973,0,2040
559,8648100200,331500,4,2.5,2050,10271,2,0,0,3,7,1998,0,2050
560,3624079046,460000,4,3,2230,108900,1,0,0,3,7,1978,0,1960
561,1921069084,404950,4,2.25,2340,217014,1,0,0,4,8,1982,0,2340
562,6431500140,880000,3,2.5,2870,5163,2,0,0,3,9,2014,0,1630
563,2725069050,863000,4,2.5,4120,22370,2,0,0,3,10,1997,0,3180
564,5307100060,638700,3,1.75,2080,9162,1,0,0,3,7,1960,0,1870
565,7203102050,435000,3,2.5,1840,5680,2,0,0,3,7,2008,0,1600
566,561000075,260000,3,1,1180,5350,1.5,0,0,4,6,1959,0,1490
567,2436701180,671500,5,2.75,2160,4000,1.5,0,0,5,7,1927,0,2040
568,809002765,610000,3,1,1180,3400,1.5,0,0,3,8,1907,0,1440
569,4045500710,405000,2,0.75,1160,15029,1,0,0,4,6,1937,0,1870
570,5104510270,338900,4,2.5,1830,5612,2,0,0,3,7,2003,0,1830
571,98020350,720000,4,4,3200,7708,2,0,0,3,10,2004,0,3480
572,1714900060,442000,5,3,2560,5445,1.5,0,0,4,7,1927,0,1080
573,1189000030,650000,5,2.75,2550,5040,1.5,0,0,5,8,1902,0,1590
574,2473360060,263500,3,1.75,1330,9917,1,0,0,3,7,1981,0,1330
575,222069082,300000,2,1,1220,75794,1,0,0,4,7,1963,0,2010
576,8669160310,266000,3,2.5,1805,3402,2,0,0,3,7,2009,0,2095
577,1526069135,930000,4,4,6050,84942,2.5,0,2,3,9,2009,0,2700
578,1088650310,530000,4,2.5,2320,5493,2,0,0,3,8,2004,0,2450
579,8945200860,180000,3,1,1384,8960,1,0,0,4,6,1965,0,1000
580,7853240200,619000,3,2.5,2720,6439,2,0,0,3,9,2005,0,3180
581,7511800070,264000,3,1.5,1820,10608,1,0,0,4,7,1962,0,1380
582,2998800125,730000,2,2.25,2130,4920,1.5,0,4,4,7,1941,0,2130
583,3876300310,439000,4,2.25,2060,10070,2,0,0,3,7,1975,0,2060
584,5419800510,268500,4,1.75,1420,7500,1,0,0,4,7,1981,0,1500
585,192460060,330000,3,1.75,1510,15744,1,0,0,3,7,1985,0,1470
586,7942601895,640000,3,2.5,2160,4000,1.5,0,0,3,8,1903,2013,2160
587,7504010570,900000,3,2.5,3180,12600,2,0,0,4,11,1978,0,3030
588,1442740140,370000,3,2.25,2110,13300,2,0,0,4,8,1985,0,2470
589,6909200575,685000,3,2,2060,2900,1.5,0,0,5,8,1931,0,1910
590,2525069041,505000,3,1.5,1830,217800,1,0,0,3,7,1981,0,2450
591,3620069036,265000,3,1.75,1820,32666,1,0,0,4,7,1966,0,2050
592,2781280390,290000,3,2.5,1610,2937,2,0,0,3,8,2006,0,1610
593,9542830350,296000,4,2.5,1780,3600,2,0,0,3,7,2006,0,2020
594,1123049053,360000,4,2.5,1840,9611,2,0,0,3,7,1996,0,1830
595,8018600765,240500,3,1.75,1460,10584,1,0,0,3,7,1997,0,1220
596,3278600240,372500,2,2.5,1400,2958,2,0,0,3,8,2007,0,1540
597,7846200070,595000,3,2.5,3370,14402,2,0,2,3,9,2004,0,3330
598,662310400,515000,4,3,3590,8249,2,0,0,3,9,1997,0,2860
599,8651100140,1220000,4,2.25,3200,15367,2,0,0,4,9,1962,0,3070
600,8682250350,507000,2,1.75,1670,6460,1,0,0,3,8,2004,0,2170
601,3211230260,399950,4,2,2420,31465,1,0,0,3,9,1984,0,2560
602,4233400340,185000,3,1.75,1430,10816,2,0,0,3,7,1994,0,1560
603,7199350340,460000,3,1.75,1440,7070,1,0,0,3,7,1980,0,1440
604,3904901710,435500,3,2.25,1450,4789,2,0,0,3,7,1985,0,1560
605,240000058,469000,4,2.75,3550,13938,1,0,0,5,8,1966,0,2050
606,6865200444,531000,2,3,1270,1175,2,0,0,3,8,2000,0,1290
607,9498200046,443500,2,1,940,6804,1,0,0,3,7,1949,0,1150
608,1796380960,223000,3,2,1670,6824,1,0,0,3,7,1990,0,1660
609,5631500868,590000,4,3.5,3100,15842,2,0,0,3,8,1996,0,2200
610,3126049411,340000,2,2.5,1100,1760,3,0,0,3,7,1997,0,1200
611,2321300390,650000,3,2,1870,3388,1,0,0,4,8,1925,0,1780
612,3905040800,533600,3,2.5,1930,5080,2,0,0,4,8,1990,0,2190
613,4379400260,695000,3,2.75,2540,4694,2,0,0,3,9,2005,0,2600
614,5115000160,242000,3,1.75,1280,7524,1.5,0,0,4,7,1988,0,1500
615,2826049234,425000,3,2.25,1820,8814,1,0,0,3,7,1967,0,1810
616,6600700030,525000,3,2.25,1490,9414,2,0,0,3,7,1981,0,1290
617,3904930240,485000,3,2.5,1880,5502,2,0,0,3,8,1988,0,2040
618,9407110700,175000,3,1,1250,9775,1,0,0,3,7,1971,0,1390
619,1682500160,210000,3,2,1440,7210,1,0,0,3,8,1983,0,1700
620,8078570390,260000,3,2.5,1920,7415,2,0,0,3,7,1989,0,1930
621,3010300240,577000,3,2.5,2060,5750,1,0,0,3,7,1976,0,1920
622,9500900135,200000,3,1.5,1210,10588,1,0,0,4,7,1958,0,1408
623,461001615,605000,2,1.75,1760,5000,1,0,0,4,7,1927,0,1530
624,6411600069,325000,3,1,990,6750,1,0,0,4,6,1947,0,1440
625,7812800565,289500,3,1,960,6400,1,0,0,4,6,1944,0,1200
626,7548300731,559950,3,2.5,1660,1458,3,0,0,3,9,2014,0,1660
627,8925100390,1042500,3,1.75,1900,9375,1,0,1,4,8,1941,0,2760
628,7010700292,543500,3,2.25,1270,2790,1,0,0,3,7,1970,0,1920
629,9485951170,480000,4,2.25,3250,34293,2,0,0,4,9,1983,0,3110
630,5437820310,218000,3,1,960,9633,1,0,0,5,6,1982,0,1080
631,582000135,565000,2,1.75,1330,6000,1,0,0,4,7,1914,1945,1620
632,3204800370,426700,3,1.75,2080,7700,1,0,0,5,7,1968,0,1680
633,8832900550,650000,3,2.5,2690,11575,1,0,3,3,8,1957,0,2390
634,9550204515,542000,2,1,890,3060,1,0,0,3,7,1910,0,1760
635,7199330390,415000,3,1.75,1070,8000,1,0,0,3,7,1977,0,1200
636,6131600060,214000,3,1,1200,8316,1,0,0,4,6,1953,0,1200
637,5379805460,245000,3,1.5,1360,8910,2,0,0,5,7,1949,0,1220
638,7212652180,314500,3,2,2050,13303,1,0,0,3,8,1993,0,2180
639,6379500640,1120000,3,1.5,3000,5750,2,0,0,5,9,1924,0,1820
640,4315700060,378000,2,2,1300,3850,1,0,0,3,7,1963,0,950
641,3329500060,305000,4,2.5,2250,9091,1,0,0,3,7,1982,0,1540
642,4140090320,595000,5,2.75,3740,6750,1,0,0,4,8,1978,0,2620
643,9385200045,729500,3,2.5,1660,1091,3,0,1,3,9,2015,0,1510
644,7852180340,430000,3,2.5,2360,6699,2,0,0,3,7,2003,0,2360
645,1545804340,240000,3,1.75,1760,6500,1,0,0,3,7,1987,0,1760
646,2490200320,545000,3,1.75,1680,6200,1.5,0,0,3,7,1916,0,1680
647,2218000335,530000,3,1.75,1320,2500,1,0,0,3,7,1918,0,1580
648,922049078,157000,1,1,870,26326,1,0,0,3,6,1939,0,1250
649,2586800270,425000,4,1,1260,7645,1.5,0,0,3,6,1925,0,1170
650,4338800370,220000,3,1,1000,6020,1,0,0,3,6,1944,0,1300
651,7214700350,521000,4,1.75,2020,36400,1,0,0,4,8,1976,0,2520
652,3226200105,325000,3,1,1920,6862,1,0,2,3,7,1952,0,2000
653,2324039036,597500,3,2,2150,5400,1.5,0,0,4,7,1911,0,1940
654,7849202231,337000,3,2.5,1470,3976,2,0,0,3,7,1999,0,1490
655,5196410260,1000000,3,2.5,3180,10492,2,0,2,3,10,1991,0,3000
656,3760500116,3070000,3,2.5,3930,55867,1,1,4,4,8,1957,0,2730
657,2985800030,495000,3,1,990,6000,1,0,0,3,6,1943,0,1250
658,259900160,748000,4,3.5,2770,3330,2,0,0,3,8,2001,0,2180
659,708000030,888000,3,1.5,1250,8710,1,0,0,4,7,1953,0,1750
660,192460310,269900,3,1.75,1140,22267,1,0,0,3,7,1986,0,1150
661,9412200260,496500,4,2.5,2250,14440,1,0,0,3,7,1967,0,2090
662,1062100116,475000,3,2.5,1640,5097,2,0,0,3,7,1969,0,1880
663,6798100662,312000,3,1.5,1255,1374,3,0,0,3,7,2004,0,1307
664,1775920350,323000,3,1,1290,12231,1,0,0,3,7,1976,0,1390
665,2525500260,331000,3,1.75,1300,9079,1,0,0,3,7,1986,0,1890
666,6145600041,306000,3,1.5,1220,1086,3,0,0,3,8,2007,0,1220
667,3300701615,655000,4,2.5,2630,4000,3,0,0,3,8,2002,0,1640
668,5151600340,290000,3,1.5,1950,15954,1,0,0,4,8,1959,0,1940
669,7613700521,1250000,4,3.25,3160,5000,2,0,0,5,9,1965,0,2220
670,2710600045,460000,3,1.75,1550,4708,1,0,0,4,7,1949,0,1880
671,5101405124,435000,4,2.5,1700,6380,1,0,0,4,7,1940,0,1380
672,6067910030,664000,4,2.75,2510,11880,1,0,0,5,8,1978,0,2390
673,1959701890,865000,4,1.75,1800,4180,2,0,3,4,8,1921,0,2180
674,1402200340,385000,3,1.75,1800,18000,1,0,0,3,8,1968,0,1800
675,3558900070,497000,3,2.25,1870,9315,1,0,0,3,7,1975,0,2230
676,7846700310,280000,2,1,1010,3000,1,0,0,4,7,1925,0,1150
677,3348401740,188000,2,1.5,1120,17487,1,0,0,3,6,1924,0,1690
678,3013300288,478500,3,1,2090,4755,1,0,2,3,8,1969,0,1850
679,7852070060,1145000,4,3.5,4370,18361,2,0,0,3,11,2001,0,4190
680,5029450160,222000,3,2,1440,7187,1,0,0,4,7,1981,0,1440
681,3526069070,799000,4,3,2580,209523,2,0,0,3,8,1984,0,3440
682,5104540240,609900,4,2.5,3190,7399,2,0,0,3,10,2006,0,3250
683,3438500486,413000,4,3.5,2380,5809,2,0,0,4,7,1995,0,1620
684,5102400105,400000,4,1,1420,4875,1.5,0,0,3,7,1930,0,1110
685,2346200030,802541,5,2.75,2990,6768,2,0,0,3,9,2014,0,2870
686,1321710030,320000,3,2.5,2680,7757,2,0,0,3,8,1990,0,2430
687,7853290030,507000,4,2.5,2730,7649,2,0,0,3,7,2006,0,2730
688,1566100400,387500,3,1,1220,8329,1,0,0,3,6,1946,0,1490
689,1775800800,396000,3,1,1500,12616,1,0,0,3,7,1967,0,1820
690,9133600075,373000,3,1.75,1830,11788,1,0,1,3,8,1958,0,2140
691,5450900060,1484900,5,2.5,4570,19252,2,0,0,5,10,1965,0,3180
692,1402600700,359900,4,2.25,2470,7698,2,0,0,3,8,1983,0,2330
693,8024200350,410000,2,1,800,4342,1,0,0,3,6,1927,0,1210
694,3121500340,690000,4,2.5,2900,23488,2,0,0,3,9,1992,0,2900
695,7697870860,245000,3,2,1410,5760,1,0,0,3,7,1985,0,1670
696,7527200030,700000,5,2.5,2830,25958,1,0,1,5,8,1979,0,2670
697,2013200390,268000,4,1.75,1680,9966,1,0,0,3,7,1977,0,2400
698,766500030,225000,3,1.75,1760,26055,1,0,0,3,7,1979,0,1350
699,6664000030,980000,4,2.25,2240,11034,2,0,0,3,8,1976,0,2300
700,9349900105,795000,2,1,1380,5000,1.5,0,2,3,5,1905,0,1500
701,1895000045,195000,2,1,820,5100,1,0,0,3,6,1953,0,1170
702,6205500030,480000,4,2,2180,10575,1,0,0,2,6,1950,0,2180
703,7011200260,485000,4,2,1400,3600,1,0,0,3,7,1900,0,1630
